region,sector,x_in,dir_losses,x_out,total_losses,ind_losses
Cordoba,L,21469.651511197295,-0.0,21461.59994547529,-8.051565722005762,-8.051565722005762
Cordoba,M,11573.546322735718,-0.0,11573.113192707131,-0.4331300285866746,-0.4331300285866746
Cordoba,N,12784.517460477851,-0.0,12783.358152388313,-1.1593080895381718,-1.1593080895381718
Cordoba,O,4537.740330040761,-0.0,4536.894295240515,-0.8460348002463434,-0.8460348002463434
Cordoba,P,11805.648116897328,-0.0,11788.547136866327,-17.10098003100029,-17.10098003100029
Corrientes,A,186.19574112755154,-20.481531524030668,151.99337558844792,-34.202365539103624,-13.720834015072956
Corrientes,B,8.084512024643331,-0.0,8.078685875723917,-0.0058261489194144644,-0.0058261489194144644
Corrientes,C,47.77596660458265,-0.0,47.770041737848324,-0.005924866734325462,-0.005924866734325462
Corrientes,D,1162.2909386535184,-0.0,1161.1776109781945,-1.1133276753239443,-1.1133276753239443
Corrientes,E,229.78503376650445,-0.0,229.65165001489754,-0.13338375160691385,-0.13338375160691385
Corrientes,F,348.6412140903414,-0.0,348.57555776465625,-0.06565632568515412,-0.06565632568515412
Corrientes,G,536.6846932113879,-0.0,536.5210326333765,-0.16366057801133138,-0.16366057801133138
Corrientes,H,177.87891717344198,-0.0,177.87422192806847,-0.004695245373511625,-0.004695245373511625
Corrientes,I,378.27124152790765,-0.0,378.1418969654929,-0.129344562414758,-0.129344562414758
Corrientes,J,299.08072337976176,-0.0,298.9131360471042,-0.167587332657547,-0.167587332657547
Corrientes,K,470.4697445528823,-0.0,470.46588773001264,-0.0038568228696362894,-0.0038568228696362894
Corrientes,L,357.46217706955935,-0.0,357.4463037240114,-0.01587334554795916,-0.01587334554795916
Corrientes,M,197.7600773426654,-0.0,197.7594955308341,-0.0005818118312959086,-0.0005818118312959086
Corrientes,N,225.92547631044297,-0.0,225.922969797535,-0.0025065129079848703,-0.0025065129079848703
Corrientes,O,79.55338059984071,-0.0,79.55164451311427,-0.001736086726438657,-0.001736086726438657
Corrientes,P,245.5982945063639,-0.0,245.54743915296726,-0.050855353396656255,-0.050855353396656255
Entre_Rios,A,4132.996270883006,-1570.5385829355423,2329.0727306531653,-1803.923540229841,-233.3849572942986
Entre_Rios,B,47.545619321010506,-0.0,47.39477790774098,-0.15084141326952505,-0.15084141326952505
Entre_Rios,C,293.9955786133363,-0.0,293.8642181247865,-0.13136048854983073,-0.13136048854983073
Entre_Rios,D,7398.58896354838,-0.0,7368.565332634492,-30.023630913888155,-30.023630913888155
Entre_Rios,E,503.6537214689277,-0.0,502.6586030837855,-0.9951183851421774,-0.9951183851421774
Entre_Rios,F,1985.855882003623,-0.0,1983.4822578620492,-2.3736241415738277,-2.3736241415738277
Entre_Rios,G,2866.237419285714,-0.0,2861.355120114165,-4.882299171549221,-4.882299171549221
Entre_Rios,H,928.3447498125487,-0.0,928.1954234160598,-0.1493263964888456,-0.1493263964888456
Entre_Rios,I,1855.9863743923881,-0.0,1853.0784177722296,-2.9079566201585294,-2.9079566201585294
Entre_Rios,J,1666.6205629474446,-0.0,1663.9749524676258,-2.6456104798187425,-2.6456104798187425
Entre_Rios,K,2333.319144595504,-0.0,2333.2048748724014,-0.11426972310255223,-0.11426972310255223
Entre_Rios,L,2003.5060794141486,-0.0,2002.9110270718452,-0.595052342303461,-0.595052342303461
Entre_Rios,M,1074.3081500421306,-0.0,1074.2880602976904,-0.02008974444015621,-0.02008974444015621
Entre_Rios,N,1198.877720836517,-0.0,1198.7924285739211,-0.0852922625958854,-0.0852922625958854
Entre_Rios,O,428.8116244996619,-0.0,428.75401907497655,-0.05760542468533458,-0.05760542468533458
Entre_Rios,P,1133.1184271846573,-0.0,1131.9115621605665,-1.2068650240908028,-1.2068650240908028
Formosa,A,55.035356480366204,-35.772981712238035,16.997175260517054,-38.03818121984915,-2.265199507611115
Formosa,B,1.9358780885513462,-0.0,1.9351851015324926,-0.0006929870188536746,-0.0006929870188536746
Formosa,C,44.71108206857135,-0.0,44.70960695916602,-0.0014751094053337965,-0.0014751094053337965
Formosa,D,248.1339918154978,-0.0,248.0201658048785,-0.11382601061930586,-0.11382601061930586
Formosa,E,23.17296630759627,-0.0,23.16774403940621,-0.00522226819006022,-0.00522226819006022
Formosa,F,92.39084132424067,-0.0,92.37883901983365,-0.012002304407019437,-0.012002304407019437
Formosa,G,118.3398114636243,-0.0,118.31830943880873,-0.021502024815575282,-0.021502024815575282
Formosa,H,39.27669194216551,-0.0,39.2760329008896,-0.0006590412759166497,-0.0006590412759166497
Formosa,I,105.08680839815793,-0.0,105.06861982107476,-0.01818857708316557,-0.01818857708316557
Formosa,J,64.51941547287984,-0.0,64.50773266803397,-0.011682804845875694,-0.011682804845875694
Formosa,K,98.27345025643628,-0.0,98.27310931404563,-0.00034094239065041165,-0.00034094239065041165
Formosa,L,85.46089165968917,-0.0,85.45821108148529,-0.002680578203879236,-0.002680578203879236
Formosa,M,47.38036088580599,-0.0,47.38028299615197,-7.788965402255599e-05,-7.788965402255599e-05
Formosa,N,58.39744847618667,-0.0,58.39700319351793,-0.0004452826687355582,-0.0004452826687355582
Formosa,O,17.769946960195142,-0.0,17.769699377566297,-0.00024758262884461146,-0.00024758262884461146
Formosa,P,62.56397163136203,-0.0,62.5566881184802,-0.007283512881826937,-0.007283512881826937
Jujuy,A,157.15453167357495,3.143090633471502,50.98638677925753,-106.16814489431742,-109.31123552778892
Jujuy,B,4.861532692327284,-0.0,4.858492515380251,-0.0030401769470325135,-0.0030401769470325135
Jujuy,C,118.84700690488256,-0.0,118.84068428660107,-0.00632261828148728,-0.00632261828148728
Jujuy,D,864.8260932809281,-0.0,864.1380700338445,-0.6880232470836063,-0.6880232470836063
Jujuy,E,72.84627228741172,-0.0,72.81772566802374,-0.02854661938798131,-0.02854661938798131
Jujuy,F,242.14351948809394,-0.0,242.08751767018637,-0.056001817907571194,-0.056001817907571194
Jujuy,G,320.589583162912,-0.0,320.4857536932875,-0.10382946962448614,-0.10382946962448614
Jujuy,H,111.36276844129527,-0.0,111.35940164024403,-0.0033668010512428737,-0.0033668010512428737
Jujuy,I,303.8298929932191,-0.0,303.73697009787054,-0.092922895348579,-0.092922895348579
Jujuy,J,190.1935458213256,-0.0,190.13594739243905,-0.05759842888656408,-0.05759842888656408
Jujuy,K,274.1235421937651,-0.0,274.1216541391312,-0.001888054633923275,-0.001888054633923275
Jujuy,L,230.6391405412538,-0.0,230.62613886825523,-0.013001672998569802,-0.013001672998569802
Jujuy,M,126.46690738103125,-0.0,126.46651809382716,-0.00038928720408648587,-0.00038928720408648587
Jujuy,N,142.14955753183287,-0.0,142.14762520325993,-0.0019323285729342388,-0.0019323285729342388
Jujuy,O,48.803904764121,-0.0,48.80268054456185,-0.0012242195591483096,-0.0012242195591483096
Jujuy,P,133.66429243529026,-0.0,133.63734519467556,-0.026947240614703105,-0.026947240614703105
La_Pampa,A,401.7892242677365,-28.12524569874158,6.355678356765199e-08,-401.7892242041797,-373.6639785054381
La_Pampa,B,5.827062375428104,-0.0,5.821131225045862,-0.005931150382242123,-0.005931150382242123
La_Pampa,C,440.14608755785713,-0.0,440.0740525800128,-0.07203497784433921,-0.07203497784433921
La_Pampa,D,848.9257566935981,-0.0,847.8103226511628,-1.1154340424353677,-1.1154340424353677
La_Pampa,E,69.30839029620441,-0.0,69.26630719764529,-0.04208309855911807,-0.04208309855911807
La_Pampa,F,299.09059353847886,-0.0,298.96483805004135,-0.1257554884375054,-0.1257554884375054
La_Pampa,G,419.6215168881998,-0.0,419.38127882149337,-0.2402380667064108,-0.2402380667064108
La_Pampa,H,126.22322524673568,-0.0,126.21628575769762,-0.006939489038060742,-0.006939489038060742
La_Pampa,I,281.73283001066045,-0.0,281.5955867931551,-0.13724321750532908,-0.13724321750532908
La_Pampa,J,261.4588700516483,-0.0,261.34118754618464,-0.11768250546367653,-0.11768250546367653
La_Pampa,K,326.7068083715571,-0.0,326.70317825464275,-0.0036301169143371226,-0.0036301169143371226
La_Pampa,L,275.0121556339307,-0.0,274.98329712838756,-0.02885850554315539,-0.02885850554315539
La_Pampa,M,149.6352619983337,-0.0,149.63444851711307,-0.000813481220632184,-0.000813481220632184
La_Pampa,N,166.62140120917906,-0.0,166.61725895297292,-0.004142256206137063,-0.004142256206137063
La_Pampa,O,57.368238703870695,-0.0,57.36561504193032,-0.0026236619403761097,-0.0026236619403761097
La_Pampa,P,212.60140951223204,-0.0,212.52596571836108,-0.07544379387096001,-0.07544379387096001
La_Rioja,A,68.11841931443165,-0.0,62.90789505995348,-5.210524254478166,-5.210524254478166
La_Rioja,B,3.640618833043118,-0.0,3.639719697569837,-0.0008991354732810208,-0.0008991354732810208
La_Rioja,C,24.409243303738464,-0.0,24.408216970511297,-0.0010263332271662762,-0.0010263332271662762
La_Rioja,D,857.4574639556736,-0.0,857.0253635142241,-0.43210044144950643,-0.43210044144950643
La_Rioja,E,45.42677260838053,-0.0,45.41894234600856,-0.007830262371967933,-0.007830262371967933
La_Rioja,F,169.2893562903323,-0.0,169.27967255956457,-0.009683730767733323,-0.009683730767733323
La_Rioja,G,243.60437815945772,-0.0,243.5826420902414,-0.02173606921633109,-0.02173606921633109
La_Rioja,H,84.11036475259776,-0.0,84.1097089733158,-0.0006557792819563701,-0.0006557792819563701
La_Rioja,I,150.66647411576596,-0.0,150.65240132862263,-0.014072787143334153,-0.014072787143334153
La_Rioja,J,137.88782291848486,-0.0,137.85714853564707,-0.03067438283778756,-0.03067438283778756
La_Rioja,K,195.03104249360015,-0.0,195.0307047301923,-0.00033776340785607317,-0.00033776340785607317
La_Rioja,L,171.99269003341942,-0.0,171.9904433930526,-0.0022466403668204293,-0.0022466403668204293
La_Rioja,M,93.51010978081354,-0.0,93.5100401057172,-6.967509634137059e-05,-6.967509634137059e-05
La_Rioja,N,101.97286635742702,-0.0,101.97254904978767,-0.00031730763934945116,-0.00031730763934945116
La_Rioja,O,34.85893493307784,-0.0,34.858726656128404,-0.00020827694943648112,-0.00020827694943648112
La_Rioja,P,97.57167341019165,-0.0,97.56622519246753,-0.005448217724122628,-0.005448217724122628
Mendoza,A,3215.622564517744,-0.0,0.0,-3215.622564517744,-3215.622564517744
Mendoza,B,116.06616186463881,-0.0,115.95808339257931,-0.10807847205950338,-0.10807847205950338
Mendoza,C,18461.278150062088,-0.0,18430.168093645872,-31.11005641621523,-31.11005641621523
Mendoza,D,25066.991410178096,-0.0,25037.099657393184,-29.89175278491166,-29.89175278491166
Mendoza,E,1749.3476256635793,-0.0,1748.3650472960753,-0.9825783675039474,-0.9825783675039474
Mendoza,F,5685.48307662403,-0.0,5683.190946843517,-2.292129780513278,-2.292129780513278
Mendoza,G,7465.024129628135,-0.0,7460.972232356731,-4.051897271403504,-4.051897271403504
Mendoza,H,2530.053218271066,-0.0,2529.91794428301,-0.1352739880558147,-0.1352739880558147
Mendoza,I,6107.5778987526155,-0.0,6104.749944468831,-2.827954283784493,-2.827954283784493
Mendoza,J,4568.825856505933,-0.0,4566.812269781739,-2.0135867241942833,-2.0135867241942833
Mendoza,K,6189.646929653598,-0.0,6189.5525285702915,-0.09440108330636576,-0.09440108330636576
Mendoza,L,5354.755216621882,-0.0,5354.20881198641,-0.5464046354718448,-0.5464046354718448
Mendoza,M,2968.01938522899,-0.0,2967.9971283979935,-0.022256830996411736,-0.022256830996411736
Mendoza,N,3147.285238845094,-0.0,3147.2101480154197,-0.07509082967453651,-0.07509082967453651
Mendoza,O,1111.284199685751,-0.0,1111.2351629348814,-0.04903675086961812,-0.04903675086961812
Mendoza,P,3714.3154730928154,-0.0,3713.0113101792854,-1.3041629135300354,-1.3041629135300354
Misiones,A,335.403026300038,-36.894332893004176,42.04253505625618,-293.36049124378184,-256.4661583507777
Misiones,B,10.481902183918486,-0.0,10.478006397104382,-0.00389578681410363,-0.00389578681410363
Misiones,C,71.40671259075242,-0.0,71.4045125033544,-0.0022000873980232427,-0.0022000873980232427
Misiones,D,2009.8163000503514,-0.0,2008.8498741128858,-0.9664259374656012,-0.9664259374656012
Misiones,E,203.73808765146836,-0.0,203.69228341349404,-0.045804237974323314,-0.045804237974323314
Misiones,F,525.8531697897655,-0.0,525.7728176423167,-0.08035214744882069,-0.08035214744882069
Misiones,G,704.4084694974256,-0.0,704.2629000840368,-0.1455694133887846,-0.1455694133887846
Misiones,H,234.02626303535,-0.0,234.0216078665694,-0.004655168780601571,-0.004655168780601571
Misiones,I,540.90159408213,-0.0,540.8057349238626,-0.0958591582674444,-0.0958591582674444
Misiones,J,389.705834620472,-0.0,389.64208215028657,-0.0637524701854204,-0.0637524701854204
Misiones,K,577.9058428552665,-0.0,577.9034893479129,-0.002353507353632267,-0.002353507353632267
Misiones,L,492.9156390767705,-0.0,492.8969401568888,-0.01869891988172867,-0.01869891988172867
Misiones,M,267.75747980455316,-0.0,267.75694857335105,-0.0005312312021032994,-0.0005312312021032994
Misiones,N,300.7642417859748,-0.0,300.7615467830931,-0.0026950028816941085,-0.0026950028816941085
Misiones,O,107.42972453427053,-0.0,107.42795494237096,-0.0017695918995741522,-0.0017695918995741522
Misiones,P,309.285779734866,-0.0,309.2461359619043,-0.03964377296171051,-0.03964377296171051
Neuquen,A,565.4374079019478,-0.0,15.37414841941441,-550.0632594825335,-550.0632594825335
Neuquen,B,59.794896869798045,-0.0,59.77717806338867,-0.017718806409376953,-0.017718806409376953
Neuquen,C,22473.465879684678,-0.0,22437.016469987117,-36.44940969756135,-36.44940969756135
Neuquen,D,8079.281007939619,-0.0,8076.2578328031095,-3.023175136509053,-3.023175136509053
Neuquen,E,2977.82601005355,-0.0,2976.9692374280617,-0.8567726254882473,-0.8567726254882473
Neuquen,F,2725.8791005167623,-0.0,2725.5206024929034,-0.3584980238588287,-0.3584980238588287
Neuquen,G,3136.008711041071,-0.0,3135.4790712470062,-0.5296397940646784,-0.5296397940646784
Neuquen,H,1153.3888718944083,-0.0,1153.3701292294822,-0.01874266492609422,-0.01874266492609422
Neuquen,I,2566.2412467106105,-0.0,2565.8288637387627,-0.41238297184781914,-0.41238297184781914
Neuquen,J,2050.1179384178763,-0.0,2049.7681764900526,-0.34976192782369253,-0.34976192782369253
Neuquen,K,2862.385901885763,-0.0,2862.3694464293835,-0.016455456379389943,-0.016455456379389943
Neuquen,L,2513.2049765210004,-0.0,2513.126242842625,-0.07873367837555634,-0.07873367837555634
Neuquen,M,1457.7183247279959,-0.0,1457.7116073658067,-0.0067173621891924995,-0.0067173621891924995
Neuquen,N,1442.8570473584198,-0.0,1442.8462924834353,-0.010754874984513663,-0.010754874984513663
Neuquen,O,511.5110429336592,-0.0,511.5041179596764,-0.006924973982791016,-0.006924973982791016
Neuquen,P,2524.479398183375,-0.0,2524.1046702321823,-0.37472795119265356,-0.37472795119265356
Rio_Negro,A,280.15207985847604,-0.0,9.499539741081211,-270.65254011739484,-270.65254011739484
Rio_Negro,B,20.73840213243194,-0.0,20.730938764579516,-0.00746336785242363,-0.00746336785242363
Rio_Negro,C,1846.400113348068,-0.0,1845.7153054411147,-0.6848079069534379,-0.6848079069534379
Rio_Negro,D,1870.9599765062508,-0.0,1870.0829337191371,-0.8770427871136235,-0.8770427871136235
Rio_Negro,E,385.3955934203757,-0.0,385.3062920810273,-0.08930133934836704,-0.08930133934836704
Rio_Negro,F,772.8021437141977,-0.0,772.6861893409805,-0.11595437321716418,-0.11595437321716418
Rio_Negro,G,820.148505346309,-0.0,819.9804167463125,-0.1680885999965085,-0.1680885999965085
Rio_Negro,H,289.5873679406048,-0.0,289.5817024056719,-0.005665534932916216,-0.005665534932916216
Rio_Negro,I,757.1390215706348,-0.0,757.0047451350861,-0.13427643554871338,-0.13427643554871338
Rio_Negro,J,572.0803129306065,-0.0,571.9825769762228,-0.09773595438366556,-0.09773595438366556
Rio_Negro,K,739.5314193991284,-0.0,739.5282324843486,-0.0031869147798033737,-0.0031869147798033737
Rio_Negro,L,582.9137923313034,-0.0,582.8921479423296,-0.021644388973754758,-0.021644388973754758
Rio_Negro,M,325.80918863237434,-0.0,325.8084852744491,-0.0007033579252606614,-0.0007033579252606614
Rio_Negro,N,369.80123710218726,-0.0,369.79795916655604,-0.003277935631217588,-0.003277935631217588
Rio_Negro,O,122.8352923377174,-0.0,122.83329980258651,-0.0019925351308955896,-0.0019925351308955896
Rio_Negro,P,502.04061867300493,-0.0,501.97609991826766,-0.06451875473726432,-0.06451875473726432
Salta,A,856.211858925338,-0.0,468.4721403960596,-387.7397185292784,-387.7397185292784
Salta,B,18.748358490011626,-0.0,18.725639275934256,-0.022719214077369543,-0.022719214077369543
Salta,C,1777.2162304535514,-0.0,1776.3745571028778,-0.8416733506735454,-0.8416733506735454
Salta,D,3230.8857017878663,-0.0,3225.8713753175657,-5.0143264703006025,-5.0143264703006025
Salta,E,403.5997683070084,-0.0,403.2716790825585,-0.3280892244499114,-0.3280892244499114
Salta,F,979.7457415515256,-0.0,979.3224929424588,-0.4232486090668317,-0.4232486090668317
Salta,G,1241.3197564443803,-0.0,1240.5645620419712,-0.7551944024091881,-0.7551944024091881
Salta,H,418.3208477527623,-0.0,418.29719341027896,-0.023654342483325763,-0.023654342483325763
Salta,I,994.1741893744929,-0.0,993.5886320170507,-0.5855573574422124,-0.5855573574422124
Salta,J,764.1124660368688,-0.0,763.6172705050883,-0.4951955317804959,-0.4951955317804959
Salta,K,1028.6420285719605,-0.0,1028.6259800241562,-0.01604854780430287,-0.01604854780430287
Salta,L,881.4658360528897,-0.0,881.3744018674981,-0.091434185391563,-0.091434185391563
Salta,M,483.0609517187946,-0.0,483.05780431604074,-0.0031474027538820337,-0.0031474027538820337
Salta,N,533.9674002013396,-0.0,533.9540430042381,-0.013357197101527163,-0.013357197101527163
Salta,O,186.4840149138043,-0.0,186.47523028761262,-0.008784626191669531,-0.008784626191669531
Salta,P,650.7422625476012,-0.0,650.4838372020656,-0.2584253455355565,-0.2584253455355565
San_Juan,A,275.8003721527144,-0.0,213.33872632036798,-62.46164583234639,-62.46164583234639
San_Juan,B,7.954364033783289,-0.0,7.952918352540821,-0.0014456812424681331,-0.0014456812424681331
San_Juan,C,176.68618834715957,-0.0,176.68203671706337,-0.004151630096203007,-0.004151630096203007
San_Juan,D,1581.2265833903793,-0.0,1580.8086697779609,-0.4179136124184879,-0.4179136124184879
San_Juan,E,119.63160903866341,-0.0,119.61828115861584,-0.013327880047569352,-0.013327880047569352
San_Juan,F,347.91217330127307,-0.0,347.8917752975561,-0.020398003716991298,-0.020398003716991298
